-0.055288,0.011261,0.000575,149.37,-0.0039437,-0.24751,1.4463
-0.05574,0.0095098,0.0016953,149.99,-0.003976,-0.25439,1.4412
-0.05601,0.010737,0.00012462,148.66,-0.004007,-0.26127,1.4357
-0.060649,0.010868,-0.0047183,149.16,-0.0040366,-0.26815,1.4299
-0.059937,0.010276,3.758e-05,149.89,-0.0040646,-0.27501,1.4237
-0.058946,0.0087212,0.0010294,151.51,-0.0040911,-0.28186,1.4172
-0.054928,0.013641,0.0012052,149.35,-0.004116,-0.28871,1.4103
-0.061086,0.0097228,0.0013368,149.18,-0.0041392,-0.29554,1.403
-0.058782,0.010494,0.0019175,151.05,-0.0041607,-0.30236,1.3955
-0.056495,0.011623,0.0017214,149.57,-0.0041804,-0.30916,1.3875
-0.056428,0.011832,-0.0030863,150.09,-0.0041982,-0.31595,1.3792
-0.05804,0.011422,0.0007885,150.61,-0.0042142,-0.32272,1.3706
-0.058684,0.014606,-0.0015025,150.96,-0.0042282,-0.32947,1.3616
-0.057247,0.0087525,-0.0013661,150,-0.0042403,-0.3362,1.3523
-0.060186,0.016146,-0.00016995,149.5,-0.0042504,-0.34291,1.3426
-0.061048,0.014271,0.0010804,150.83,-0.0042584,-0.3496,1.3325
-0.06024,0.013281,-0.00091747,151.95,-0.0042643,-0.35627,1.3222
-0.057189,0.012429,-0.00086581,152.67,-0.0042681,-0.36291,1.3114
-0.060141,0.011842,-0.00043391,149.99,-0.0042697,-0.36952,1.3003
-0.060629,0.012699,-0.0031903,149.4,-0.0042692,-0.37611,1.2889
-0.061149,0.013114,0.0028042,149.2,-0.0042664,-0.38266,1.2771
-0.05596,0.010245,-0.00091138,148.99,-0.0042614,-0.38919,1.265
-0.060949,0.014427,-0.00084699,147.9,-0.0042542,-0.39569,1.2525
-0.057761,0.015849,-0.0010533,151.2,-0.0042447,-0.40215,1.2397
-0.055999,0.013153,-0.00016785,148.3,-0.0042329,-0.40859,1.2266
-0.057361,0.013393,-0.0024545,150.5,-0.0042188,-0.41498,1.213
-0.057437,0.01243,-0.0021197,150.11,-0.0042024,-0.42134,1.1992
-0.055995,0.018804,-0.0014985,148.6,-0.0041837,-0.42767,1.185
-0.06106,0.01367,-0.0030427,148.88,-0.0041626,-0.43395,1.1705
-0.054762,0.014742,-0.00061455,148.99,-0.0041392,-0.4402,1.1556
-0.061412,0.014922,-0.00052325,148.57,-0.0041135,-0.4464,1.1404
-0.056763,0.013677,0.00096366,148.77,-0.0040854,-0.45256,1.1249
-0.056458,0.016599,0.00064497,148.91,-0.004055,-0.45868,1.109
-0.05651,0.014861,-0.0018463,150.14,-0.0040222,-0.46475,1.0928
-0.058227,0.01644,0.0024315,149.09,-0.003987,-0.47078,1.0763
-0.055102,0.014416,-0.00089811,147.73,-0.0039495,-0.47676,1.0594
-0.061413,0.017478,0.0018129,150.15,-0.0039096,-0.48269,1.0422
-0.0609,0.015855,-0.0019311,149.55,-0.0038674,-0.48858,1.0247
-0.061313,0.015414,-0.0016631,150.54,-0.0038228,-0.49441,1.0068
-0.059042,0.015014,-0.0020439,148.68,-0.0037758,-0.50019,0.98866
-0.054792,0.0157,-0.0024037,150.96,-0.0037265,-0.50592,0.97017
-0.056645,0.016252,-0.0034231,149.67,-0.0036748,-0.51159,0.95136
-0.059737,0.015353,-0.0022639,148.68,-0.0036208,-0.51721,0.93223
-0.055604,0.015176,-0.0014379,147.12,-0.0035643,-0.52277,0.91279
-0.061109,0.01731,-0.0014873,151.18,-0.0035056,-0.52828,0.89303
-0.055511,0.016588,-0.0017642,150.06,-0.0034444,-0.53372,0.87296
-0.058016,0.01508,0.0019368,149.73,-0.0033809,-0.53911,0.85259
-0.05957,0.019279,-0.0026859,151.25,-0.003315,-0.54443,0.83191
-0.056925,0.013693,4.4591e-05,146.79,-0.0032468,-0.54969,0.81092
-0.054669,0.015308,-0.0042482,150.17,-0.0031762,-0.55489,0.78964
-0.060972,0.016388,-0.00015989,149.06,-0.0031032,-0.56003,0.76805
-0.059905,0.013117,-0.0014145,150.13,-0.0030279,-0.5651,0.74617
-0.055391,0.014894,0.00062274,149.42,-0.0029503,-0.5701,0.72399
-0.055452,0.016917,-0.0026788,148.32,-0.0028703,-0.57503,0.70153
-0.056844,0.013146,-0.00023426,148.43,-0.002788,-0.5799,0.67877
-0.054693,0.01748,-0.00094929,148.74,-0.0027033,-0.58469,0.65573
-0.061004,0.019061,-0.0011873,150.67,-0.0026164,-0.58942,0.63241
-0.060741,0.017524,-0.0027157,149.11,-0.0025272,-0.59407,0.60881
-0.059994,0.013885,0.0020525,150.77,-0.0024357,-0.59865,0.58493
-0.061345,0.018404,-0.00033974,150.78,-0.0023419,-0.60316,0.56078
-0.056011,0.016726,-0.0028209,150.4,-0.002246,-0.60759,0.53636
-0.054498,0.017648,-0.0023739,146.99,-0.0021479,-0.61194,0.51167
-0.061368,0.017048,-0.00049949,149.87,-0.0020477,-0.61622,0.48672
-0.062113,0.016647,-0.0040542,150.14,-0.0019454,-0.62042,0.4615
-0.060228,0.016408,0.00056425,148.62,-0.0018412,-0.62454,0.43603
-0.054484,0.019946,-0.0017979,150.93,-0.001735,-0.62858,0.4103
-0.057099,0.017589,-0.0027509,149.44,-0.0016269,-0.63254,0.38433
-0.055548,0.016057,-0.0030897,149.56,-0.0015171,-0.63642,0.3581
-0.060508,0.016352,-0.0022842,149.13,-0.0014056,-0.64021,0.33164
-0.061268,0.018918,0.00013723,148.84,-0.0012927,-0.64392,0.30493
-0.061928,0.016477,-0.0030334,149.35,-0.0011783,-0.64754,0.27798
-0.05475,0.015605,-0.0026089,149.42,-0.0010628,-0.65108,0.25081
-0.058389,0.01805,-0.0049791,148.97,-0.00094612,-0.65453,0.2234
-0.061602,0.018447,-0.0033937,149.16,-0.00082863,-0.6579,0.19577
-0.060571,0.018201,-0.0023178,149.36,-0.0007105,-0.66117,0.16792
-0.060456,0.014337,-0.001322,149.45,-0.00059196,-0.66436,0.13985
-0.061905,0.015453,-0.00053909,150.51,-0.00047328,-0.66746,0.11156
-0.060055,0.019214,-0.0059227,149.25,-0.00035474,-0.67046,0.08307
